id,nc,sent,rank label,rank pred,input,output,time
169,临阵脱逃,在法，初逃者从重捆打，再逃则斩矣；临阵脱逃，初次即斩矣，亦求免其怨乎？,,"['90927893976.png', '49752844525.png', '58358334039.png', '90625933235.png', '80767057976.png']","Consider the expression: [临阵脱逃] in the Chinese language, and its meaning in context: [在法，初逃者从重捆打，再逃则斩矣；临阵脱逃，初次即斩矣，亦求免其怨乎？]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",3.497481107711792
170,临阵脱逃,"不是半途溃散,便是临阵脱逃。",,"['90927893976.png', '58358334039.png', '49752844525.png', '80767057976.png', '90625933235.png']","Consider the expression: [临阵脱逃] in the Chinese language, and its meaning in context: [不是半途溃散,便是临阵脱逃。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 4, 3]",2.519594430923462
171,给脸色看,别人不是我们的至亲，不可能总是给我们好脸色看。,,"['58933960137.png', '58752327278.png', '32539256395.png', '33918707897.png', '64013390253.png']","Consider the expression: [给脸色看] in the Chinese language, and its meaning in context: [别人不是我们的至亲，不可能总是给我们好脸色看。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 5, 3]",1.0587537288665771
172,给脸色看,只要看某个人不顺眼，就会对他臭脸相迎，不会给别人好脸色看。,,"['58752327278.png', '58933960137.png', '33918707897.png', '32539256395.png', '64013390253.png']","Consider the expression: [给脸色看] in the Chinese language, and its meaning in context: [只要看某个人不顺眼，就会对他臭脸相迎，不会给别人好脸色看。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 4, 5]",2.6639564037323
173,给脸色看,演员要会‘给脸色看’，这是一种情绪传达的训练。,,"['58933960137.png', '58752327278.png', '32539256395.png', '33918707897.png', '64013390253.png']","Consider the expression: [给脸色看] in the Chinese language, and its meaning in context: [演员要会‘给脸色看’，这是一种情绪传达的训练。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",1.0819740295410156
174,给脸色看,孩子表演时紧张，老师笑着说：‘放松一点，给观众点好脸色看。’,,"['58933960137.png', '58752327278.png', '32539256395.png', '33918707897.png', '64013390253.png']","Consider the expression: [给脸色看] in the Chinese language, and its meaning in context: [孩子表演时紧张，老师笑着说：‘放松一点，给观众点好脸色看。’]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 4, 3, 1]",1.1210131645202637
175,突然戒断,茶中的咖啡因会刺激中枢神经系统，长期饮用后突然戒断可能导致血管扩张，引发头疼,,"['48667998125.png', '91001733194.png', '98238373027.png', '79941848281.png', '47581455944.png']","Consider the expression: [突然戒断] in the Chinese language, and its meaning in context: [茶中的咖啡因会刺激中枢神经系统，长期饮用后突然戒断可能导致血管扩张，引发头疼]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",1.1915016174316406
176,突然戒断,逐步减少用量，避免突然戒断,,"['91001733194.png', '98238373027.png', '48667998125.png', '47581455944.png', '79941848281.png']","Consider the expression: [突然戒断] in the Chinese language, and its meaning in context: [逐步减少用量，避免突然戒断]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 2, 3]",2.513420581817627
177,突然戒断,长期大量饮酒者突然戒断时，身体可能出现交感神经兴奋（如心跳加快、出汗等），导致血管收缩、血压短暂升高。,,"['48667998125.png', '91001733194.png', '47581455944.png', '98238373027.png', '79941848281.png']","Consider the expression: [突然戒断] in the Chinese language, and its meaning in context: [长期大量饮酒者突然戒断时，身体可能出现交感神经兴奋（如心跳加快、出汗等），导致血管收缩、血压短暂升高。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 4, 2, 5]",2.5199859142303467
178,突然戒断,未经医学评估的突然戒断可能引发致命并发症（如谵妄震颤）。,,"['91001733194.png', '48667998125.png', '98238373027.png', '47581455944.png', '79941848281.png']","Consider the expression: [突然戒断] in the Chinese language, and its meaning in context: [未经医学评估的突然戒断可能引发致命并发症（如谵妄震颤）。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 2, 5, 3]",1.4612064361572266
0,黑箱,所有领导人由少数人闭门决定，完全黑箱作业。,,"['22375425421.png', '23086440420.png', '40892042938.png', '95235295557.png', '29824057753.png']","Consider the expression: [黑箱] in the Chinese language, and its meaning in context: [所有领导人由少数人闭门决定，完全黑箱作业。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",1.588996171951294
67,秘密行动,在过去的冷战时期，为了阻止中南美共产化，美国开展了多样且密集的秘密行动。,,"['11188711532.png', '98351288710.png', '43253634012.png', '83397031833.png', '95188225048.png']","Consider the expression: [秘密行动] in the Chinese language, and its meaning in context: [在过去的冷战时期，为了阻止中南美共产化，美国开展了多样且密集的秘密行动。]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",4.715069532394409
