id,nc,sent,rank label,rank pred,input,output,time
142,ran på høylys dag,"Flest ran på høylys dag i Oslo, hvor nærmere 70 prosent av ranene mot forretninger i desember ble gjort på dagtid",,"['75601991081.png', '31253293440.png', '40821011549.png', '81348148462.png', '33340941319.png']","Consider the expression: [ran på høylys dag] in the Norwegian language, and its meaning in context: [Flest ran på høylys dag i Oslo, hvor nærmere 70 prosent av ranene mot forretninger i desember ble gjort på dagtid]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 5, 1, 2]",0.8841650485992432
143,ran på høylys dag,"Fire vidt forskjellige gatemagikere rekrutteres av en anonym person for å begå ran på høylys dag, men hvem ligger bak den mildt sagt spektakulære masterplanen?",,"['40821011549.png', '75601991081.png', '81348148462.png', '31253293440.png', '33340941319.png']","Consider the expression: [ran på høylys dag] in the Norwegian language, and its meaning in context: [Fire vidt forskjellige gatemagikere rekrutteres av en anonym person for å begå ran på høylys dag, men hvem ligger bak den mildt sagt spektakulære masterplanen?]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 4, 2]",0.9762060642242432
144,daukjøtt,"Tippeligaen ble utvida fra fjorten til seksten lag før 2009-sesongen, og det virker som om en del av prisen vi må betale er at vi har fått masse daukjøtt i den øverste divisjonen.",,"['41065075936.png', '98430252592.png', '96995441348.png', '39226171128.png', '83090585691.png']","Consider the expression: [daukjøtt] in the Norwegian language, and its meaning in context: [Tippeligaen ble utvida fra fjorten til seksten lag før 2009-sesongen, og det virker som om en del av prisen vi må betale er at vi har fått masse daukjøtt i den øverste divisjonen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 5, 1]",0.8931388854980469
145,daukjøtt,"Blant mye daukjøtt og middelmådighet har Erik Huseklepp vært en åpenbaring og en gave, og hver enkelt kan jo gjøre seg opp sin egen mening om hva rødtrøyene ville vært uten ham.",,"['41065075936.png', '98430252592.png', '96995441348.png', '83090585691.png', '39226171128.png']","Consider the expression: [daukjøtt] in the Norwegian language, and its meaning in context: [Blant mye daukjøtt og middelmådighet har Erik Huseklepp vært en åpenbaring og en gave, og hver enkelt kan jo gjøre seg opp sin egen mening om hva rødtrøyene ville vært uten ham.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",1.6125688552856445
146,daukjøtt,"Noen hadde glemt å lukke kjøleskapet på kjøkkenet, så neste morgen måtte de kaste masse daukjøtt.",,"['41065075936.png', '98430252592.png', '83090585691.png', '39226171128.png', '96995441348.png']","Consider the expression: [daukjøtt] in the Norwegian language, and its meaning in context: [Noen hadde glemt å lukke kjøleskapet på kjøkkenet, så neste morgen måtte de kaste masse daukjøtt.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",0.7510461807250977
147,daukjøtt,"Slakteren så på et stykke daukjøtt på disken, og tenkte at dette kan han ikke selge.",,"['98430252592.png', '41065075936.png', '39226171128.png', '83090585691.png', '96995441348.png']","Consider the expression: [daukjøtt] in the Norwegian language, and its meaning in context: [Slakteren så på et stykke daukjøtt på disken, og tenkte at dette kan han ikke selge.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 2, 5]",0.7433252334594727
148,hundefløyte,"Etter annen verdenskrig har nynazister ofte anvendt politiske hundefløyter for å appellere til samme velgergruppe, og bruker ofte eliter som motstandere.",,"['71322942097.png', '46991151474.png', '42405495267.png', '78111246890.png', '95593209064.png']","Consider the expression: [hundefløyte] in the Norwegian language, and its meaning in context: [Etter annen verdenskrig har nynazister ofte anvendt politiske hundefløyter for å appellere til samme velgergruppe, og bruker ofte eliter som motstandere.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",0.8828120231628418
149,hundefløyte,"Kommentaren hørtes uskyldig ut, men for de som kjenner miljøet, var det en tydelig hundefløyte.",,"['71322942097.png', '78111246890.png', '95593209064.png', '42405495267.png', '46991151474.png']","Consider the expression: [hundefløyte] in the Norwegian language, and its meaning in context: [Kommentaren hørtes uskyldig ut, men for de som kjenner miljøet, var det en tydelig hundefløyte.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 2, 1]",0.8147251605987549
150,hundefløyte,"Om vinteren bør du ikke bruke en hundefløyte av metall, da den kan skade tunge og lepper, fordi den kan sette seg fast.",,"['46991151474.png', '42405495267.png', '95593209064.png', '78111246890.png', '71322942097.png']","Consider the expression: [hundefløyte] in the Norwegian language, and its meaning in context: [Om vinteren bør du ikke bruke en hundefløyte av metall, da den kan skade tunge og lepper, fordi den kan sette seg fast.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 4, 2, 1]",3.242990732192993
151,hundefløyte,"Lyd forekommer i en rekke frekvenser, fra veldig lave frekvenser som lyden fra torden på lang avstand, til veldig høye frekvenser som lyden fra en hundefløyte.",,"['42405495267.png', '46991151474.png', '95593209064.png', '78111246890.png', '71322942097.png']","Consider the expression: [hundefløyte] in the Norwegian language, and its meaning in context: [Lyd forekommer i en rekke frekvenser, fra veldig lave frekvenser som lyden fra torden på lang avstand, til veldig høye frekvenser som lyden fra en hundefløyte.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 3, 5, 2]",0.871518611907959
152,morgenfugl,"Jeg er ingen morgenfugl, så bare det at finalen skal løpes på kvelden, gjør at jeg kan løpe ned tiden min med minst ti sekunder, så løperen.",,"['33947855478.png', '69579854470.png', '39833121328.png', '42537510549.png', '64980991455.png']","Consider the expression: [morgenfugl] in the Norwegian language, and its meaning in context: [Jeg er ingen morgenfugl, så bare det at finalen skal løpes på kvelden, gjør at jeg kan løpe ned tiden min med minst ti sekunder, så løperen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",0.9372916221618652
153,morgenfugl,"Natt til i går brant et bolighus og et uthus, og flammene ble oppdaget i 04.30-tiden av en årvåken morgenfugl på naboøya Sandhornøy.",,"['69579854470.png', '64980991455.png', '39833121328.png', '33947855478.png', '42537510549.png']","Consider the expression: [morgenfugl] in the Norwegian language, and its meaning in context: [Natt til i går brant et bolighus og et uthus, og flammene ble oppdaget i 04.30-tiden av en årvåken morgenfugl på naboøya Sandhornøy.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 5, 3, 1]",0.7936837673187256
154,morgenfugl,"Hver morgen når Lisa står opp, sitter det en morgenfugl i vinduet hennes og plystrer munter melodier.",,"['69579854470.png', '39833121328.png', '42537510549.png', '64980991455.png', '33947855478.png']","Consider the expression: [morgenfugl] in the Norwegian language, and its meaning in context: [Hver morgen når Lisa står opp, sitter det en morgenfugl i vinduet hennes og plystrer munter melodier.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 1, 3, 4]",1.0834126472473145
155,morgenfugl,"Lenge før solen står opp, flyr morgenfuglene over marken i håp om å få øye på meitemark i det våte gresset.",,"['39833121328.png', '69579854470.png', '42537510549.png', '64980991455.png', '33947855478.png']","Consider the expression: [morgenfugl] in the Norwegian language, and its meaning in context: [Lenge før solen står opp, flyr morgenfuglene over marken i håp om å få øye på meitemark i det våte gresset.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 2, 4, 1]",0.9519398212432861
156,albuerom,"Det er nesten fullt på første klasse hvor mannen har billett, men bak forhenget, i Braathens Back, er det rikelig albuerom.",,"['43171302053.png', '51763022455.png', '74139322009.png', '36770564446.png', '67088358573.png']","Consider the expression: [albuerom] in the Norwegian language, and its meaning in context: [Det er nesten fullt på første klasse hvor mannen har billett, men bak forhenget, i Braathens Back, er det rikelig albuerom.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 4, 1]",0.7519502639770508
157,albuerom,"Lørdag presenterte han et av regjeringens første tiltak innen kultursektoren, et tiltak som er ment å skape stort albuerom for frivilligheten i Norge.",,"['51763022455.png', '36770564446.png', '74139322009.png', '67088358573.png', '43171302053.png']","Consider the expression: [albuerom] in the Norwegian language, and its meaning in context: [Lørdag presenterte han et av regjeringens første tiltak innen kultursektoren, et tiltak som er ment å skape stort albuerom for frivilligheten i Norge.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 4, 1]",0.9879584312438965
158,albuerom,"Han studerte armen sin, og la merke til en føflekk i albuerommet.",,"['43171302053.png', '74139322009.png', '51763022455.png', '36770564446.png', '67088358573.png']","Consider the expression: [albuerom] in the Norwegian language, and its meaning in context: [Han studerte armen sin, og la merke til en føflekk i albuerommet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 2, 3, 5, 1]",0.7271032333374023
159,albuerom,"I muséumet ved siden av legekontoret, hadde de et eget albuerom, med bilder og skulpturer av albuer i alle størrelser.",,"['43171302053.png', '74139322009.png', '51763022455.png', '36770564446.png', '67088358573.png']","Consider the expression: [albuerom] in the Norwegian language, and its meaning in context: [I muséumet ved siden av legekontoret, hadde de et eget albuerom, med bilder og skulpturer av albuer i alle størrelser.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",0.7935965061187744
160,elefant i rommet,"Da Platekompaniet, Telenor og Apiro i dag kalte inn til pressekonferanse for å markere startskuddet på deres nye musikktjeneste Wimp, var det en elefant i rommet som ingen våget å nevne ved navn, for den svenske konkurrenten Spotify har i lang tid fått bygge opp et hengivent publikum i Norge.",,"['44510652131.png', '64890911580.png', '85989028876.png', '11288660188.png', '28740641950.png']","Consider the expression: [elefant i rommet] in the Norwegian language, and its meaning in context: [Da Platekompaniet, Telenor og Apiro i dag kalte inn til pressekonferanse for å markere startskuddet på deres nye musikktjeneste Wimp, var det en elefant i rommet som ingen våget å nevne ved navn, for den svenske konkurrenten Spotify har i lang tid fått bygge opp et hengivent publikum i Norge.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 4, 5, 2]",1.594811201095581
161,elefant i rommet,"Det er en elefant i rommet i veldig mange debatter i Norge, og det er klasse.",,"['44510652131.png', '85989028876.png', '11288660188.png', '64890911580.png', '28740641950.png']","Consider the expression: [elefant i rommet] in the Norwegian language, and its meaning in context: [Det er en elefant i rommet i veldig mange debatter i Norge, og det er klasse.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 2, 1, 3]",0.8841433525085449
162,elefant i rommet,Den unger gutten var så begeistret over akrobatene at han ikke så den store elefanten i rommet som balanserte på en ball.,,"['44510652131.png', '28740641950.png', '85989028876.png', '11288660188.png', '64890911580.png']","Consider the expression: [elefant i rommet] in the Norwegian language, and its meaning in context: [Den unger gutten var så begeistret over akrobatene at han ikke så den store elefanten i rommet som balanserte på en ball.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 5, 4, 2]",0.8979864120483398
163,elefant i rommet,"Elefanten i rommet rørte forsiktig pianoet med snabelen, som om den prøvde å etterligne menneskene.",,"['44510652131.png', '64890911580.png', '11288660188.png', '85989028876.png', '28740641950.png']","Consider the expression: [elefant i rommet] in the Norwegian language, and its meaning in context: [Elefanten i rommet rørte forsiktig pianoet med snabelen, som om den prøvde å etterligne menneskene.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",0.9747259616851807
164,feltarbeid,Mitt feltarbeid i Tyrkia på midten av 90-tallet ga meg anledning til å betrakte voldelige islamisters arbeidsmetoder på nært hold.,,"['32724486296.png', '50664228940.png', '74295551024.png', '10022982906.png', '89282971993.png']","Consider the expression: [feltarbeid] in the Norwegian language, and its meaning in context: [Mitt feltarbeid i Tyrkia på midten av 90-tallet ga meg anledning til å betrakte voldelige islamisters arbeidsmetoder på nært hold.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 2, 1, 5]",0.91652512550354
165,feltarbeid,"Gjennom lengre tids feltarbeid i Justisdepartementet og UDI har vi fulgt samspillet mellom mediene, informasjonsavdelingene og fagbyråkratene fra innsiden.",,"['10022982906.png', '32724486296.png', '74295551024.png', '50664228940.png', '89282971993.png']","Consider the expression: [feltarbeid] in the Norwegian language, and its meaning in context: [Gjennom lengre tids feltarbeid i Justisdepartementet og UDI har vi fulgt samspillet mellom mediene, informasjonsavdelingene og fagbyråkratene fra innsiden.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 1, 2, 3]",2.028630018234253
166,feltarbeid,"Regnet gjorde feltarbeidet tungt, og de måtte vasse gjennom gjørme for å komme til det siste testområdet.",,"['10022982906.png', '32724486296.png', '50664228940.png', '89282971993.png', '74295551024.png']","Consider the expression: [feltarbeid] in the Norwegian language, and its meaning in context: [Regnet gjorde feltarbeidet tungt, og de måtte vasse gjennom gjørme for å komme til det siste testområdet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 3, 1, 4]",2.2409539222717285
167,feltarbeid,Under feltarbeidet i åkeren måtte de stadig børste jord av måleinstrumentene som ble skitnet til av den tørre jorden.,,"['10022982906.png', '32724486296.png', '89282971993.png', '50664228940.png', '74295551024.png']","Consider the expression: [feltarbeid] in the Norwegian language, and its meaning in context: [Under feltarbeidet i åkeren måtte de stadig børste jord av måleinstrumentene som ble skitnet til av den tørre jorden.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 4, 2]",0.7899057865142822
168,målstreken,"SV vant årets valg, men tapte på målstreken i Oslo, etter at det sent i natt ble det klart at det fortsatt blir borgerlig flertall i bystyret i Oslo",,"['56010130284.png', '33598705749.png', '28047928667.png', '42695620986.png', '82203647006.png']","Consider the expression: [målstreken] in the Norwegian language, and its meaning in context: [SV vant årets valg, men tapte på målstreken i Oslo, etter at det sent i natt ble det klart at det fortsatt blir borgerlig flertall i bystyret i Oslo]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 5, 4, 1]",1.1530208587646484
169,målstreken,"Mjelde tapte gullet for Brann på målstreken for Rosenborg i fjor, men så langt i år er Brann Norges beste fotballag.",,"['33598705749.png', '56010130284.png', '28047928667.png', '82203647006.png', '42695620986.png']","Consider the expression: [målstreken] in the Norwegian language, and its meaning in context: [Mjelde tapte gullet for Brann på målstreken for Rosenborg i fjor, men så langt i år er Brann Norges beste fotballag.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 1, 3, 2]",0.773667573928833
170,målstreken,Skulder ved skulder spurtet de over målstreken - van der Poel noen få centimeter foran Van Aert.,,"['33598705749.png', '56010130284.png', '42695620986.png', '82203647006.png', '28047928667.png']","Consider the expression: [målstreken] in the Norwegian language, and its meaning in context: [Skulder ved skulder spurtet de over målstreken - van der Poel noen få centimeter foran Van Aert.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 1, 5, 4]",1.0188918113708496
171,målstreken,"Dette er noe av det råeste han har levert på distanse, sa NRK-kommentator Jann Post da Klæbo passerte målstreken",,"['56010130284.png', '33598705749.png', '28047928667.png', '82203647006.png', '42695620986.png']","Consider the expression: [målstreken] in the Norwegian language, and its meaning in context: [Dette er noe av det råeste han har levert på distanse, sa NRK-kommentator Jann Post da Klæbo passerte målstreken]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 1, 2, 4, 5]",0.9637932777404785
172,fisk på land,"Han var en fisk på land, og følte en mangel på retning og inspirasjon der han sjonglerte ulike klienter heller enn å fokusere på noe han virkelig hadde lyst til.",,"['63828453562.png', '30194678595.png', '49506927000.png', '98321681333.png', '53410526057.png']","Consider the expression: [fisk på land] in the Norwegian language, and its meaning in context: [Han var en fisk på land, og følte en mangel på retning og inspirasjon der han sjonglerte ulike klienter heller enn å fokusere på noe han virkelig hadde lyst til.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 3, 4]",1.0813050270080566
173,fisk på land,Jeg var en fisk på land der jeg lå og sprella og prøvde å stable beina under meg igjen.,,"['63828453562.png', '49506927000.png', '98321681333.png', '30194678595.png', '53410526057.png']","Consider the expression: [fisk på land] in the Norwegian language, and its meaning in context: [Jeg var en fisk på land der jeg lå og sprella og prøvde å stable beina under meg igjen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 2, 3, 5]",0.9095070362091064
174,fisk på land,"Svarte bølger av giftig olje begynte å skylles i land i går lokal tid, og lokale beboere forteller at de onsdag våknet til svarte tykke bølger, som feide døde fugler og fisk på land.",,"['63828453562.png', '49506927000.png', '53410526057.png', '98321681333.png', '30194678595.png']","Consider the expression: [fisk på land] in the Norwegian language, and its meaning in context: [Svarte bølger av giftig olje begynte å skylles i land i går lokal tid, og lokale beboere forteller at de onsdag våknet til svarte tykke bølger, som feide døde fugler og fisk på land.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 2, 4]",0.6944875717163086
175,fisk på land,En forutsetning for bedriftsøkonomisk lønnsomhet i fiskeindustrien i Berlevåg er at man får fisk på land.,,"['63828453562.png', '49506927000.png', '53410526057.png', '98321681333.png', '30194678595.png']","Consider the expression: [fisk på land] in the Norwegian language, and its meaning in context: [En forutsetning for bedriftsøkonomisk lønnsomhet i fiskeindustrien i Berlevåg er at man får fisk på land.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 1, 4, 2]",0.7734324932098389
176,fiskeskrøne,"Han fortalte at han hadde løpt et maraton på under to timer, med vi visste alle at dette var en fiskeskrøne.",,"['83346666561.png', '19787664449.png', '67146353568.png', '80600764732.png', '49540443513.png']","Consider the expression: [fiskeskrøne] in the Norwegian language, and its meaning in context: [Han fortalte at han hadde løpt et maraton på under to timer, med vi visste alle at dette var en fiskeskrøne.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 1, 2, 4]",0.7872791290283203
177,fiskeskrøne,"Bestefar har fortalt meg mange ganger om sin fortid som en stor rockestjerne, men det viser seg at dette bare har vært en fiskeskrøne.",,"['49540443513.png', '67146353568.png', '83346666561.png', '19787664449.png', '80600764732.png']","Consider the expression: [fiskeskrøne] in the Norwegian language, and its meaning in context: [Bestefar har fortalt meg mange ganger om sin fortid som en stor rockestjerne, men det viser seg at dette bare har vært en fiskeskrøne.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 2, 4, 1, 5]",1.4855399131774902
178,loppemarked,NRKs kostymelager rullet ut 60 stativer med 2400 plagg til loppemarked og auksjon på Marienlyst i går.,,"['57773191121.png', '43399578960.png', '20220639091.png', '57686649809.png', '88711870081.png']","Consider the expression: [loppemarked] in the Norwegian language, and its meaning in context: [NRKs kostymelager rullet ut 60 stativer med 2400 plagg til loppemarked og auksjon på Marienlyst i går.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",0.9888999462127686
179,loppemarked,"Spisebordet er et gammelt tapetseringsbord kjøpt på loppemarked, og de svarte stolene er Myren av Arne Jacobsen, bruktfunn gjort i Danmark.",,"['57773191121.png', '57686649809.png', '20220639091.png', '43399578960.png', '88711870081.png']","Consider the expression: [loppemarked] in the Norwegian language, and its meaning in context: [Spisebordet er et gammelt tapetseringsbord kjøpt på loppemarked, og de svarte stolene er Myren av Arne Jacobsen, bruktfunn gjort i Danmark.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 2, 4, 3, 5]",0.8988842964172363
180,loppemarked,"Midt i engen åpnet det ukentlige loppemarkedet seg, med hoppende lopper som gikk mellom salgsbodene og kjøpte varer.",,"['57773191121.png', '57686649809.png', '20220639091.png', '88711870081.png', '43399578960.png']","Consider the expression: [loppemarked] in the Norwegian language, and its meaning in context: [Midt i engen åpnet det ukentlige loppemarkedet seg, med hoppende lopper som gikk mellom salgsbodene og kjøpte varer.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 3, 5, 1, 4]",0.7968547344207764
181,loppemarked,"Barna sto i ring rundt det lille loppemarkedet, hvor selgerne var små, sprettene lopper som prutet for den beste prisen.",,"['57773191121.png', '57686649809.png', '88711870081.png', '43399578960.png', '20220639091.png']","Consider the expression: [loppemarked] in the Norwegian language, and its meaning in context: [Barna sto i ring rundt det lille loppemarkedet, hvor selgerne var små, sprettene lopper som prutet for den beste prisen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 5, 2, 1, 4]",4.200883388519287
182,flyvende tallerken,Dårlig vær førte til at NASA utsatte dagens plan om å sende en eksperimentell flyvende tallerken opp i atmosfæren.,,"['46585589147.png', '41752035257.png', '35455438914.png', '72733667928.png', '42442802486.png']","Consider the expression: [flyvende tallerken] in the Norwegian language, and its meaning in context: [Dårlig vær førte til at NASA utsatte dagens plan om å sende en eksperimentell flyvende tallerken opp i atmosfæren.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 3, 2, 5, 4]",1.1738739013671875
183,flyvende tallerken,"Da lyset plutselig forsvant over fjellet, spøkte han med at det sikkert var et flyvende tallerken.",,"['46585589147.png', '41752035257.png', '35455438914.png', '72733667928.png', '42442802486.png']","Consider the expression: [flyvende tallerken] in the Norwegian language, and its meaning in context: [Da lyset plutselig forsvant over fjellet, spøkte han med at det sikkert var et flyvende tallerken.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 5, 3]",0.783531904220581
184,flyvende tallerken,Hos trollmannen svevde det flyvende tallerkener og kopper over spisebordet.,,"['41752035257.png', '46585589147.png', '42442802486.png', '35455438914.png', '72733667928.png']","Consider the expression: [flyvende tallerken] in the Norwegian language, and its meaning in context: [Hos trollmannen svevde det flyvende tallerkener og kopper over spisebordet.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 4, 1, 3, 5]",0.857682466506958
185,flyvende tallerken,"Da vi spiste middag i den nye restauranten hørte jeg krangling fra den andre siden av rommet, og plutselig kom det et flyvende tallerken mot ansiktet mitt.",,"['41752035257.png', '46585589147.png', '35455438914.png', '42442802486.png', '72733667928.png']","Consider the expression: [flyvende tallerken] in the Norwegian language, and its meaning in context: [Da vi spiste middag i den nye restauranten hørte jeg krangling fra den andre siden av rommet, og plutselig kom det et flyvende tallerken mot ansiktet mitt.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",0.9174847602844238
186,forbuden frukt,For også her smaker forbuden frukt best: Våpenproduksjon og forurensende industri er sikre investeringsobjekter.,,"['38295069477.png', '14043557421.png', '26313206660.png', '99320856422.png', '49415141317.png']","Consider the expression: [forbuden frukt] in the Norwegian language, and its meaning in context: [For også her smaker forbuden frukt best: Våpenproduksjon og forurensende industri er sikre investeringsobjekter.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 4, 3, 2, 1]",0.7833049297332764
187,forbuden frukt,"Det er selvfølgelig tyveri å laste ned andres åndsverk og brenne sine egne cd'er, men på samme vis som forbuden frukt smaker best, låter forbuden lyd nesten uanstendig godt.",,"['38295069477.png', '14043557421.png', '49415141317.png', '26313206660.png', '99320856422.png']","Consider the expression: [forbuden frukt] in the Norwegian language, and its meaning in context: [Det er selvfølgelig tyveri å laste ned andres åndsverk og brenne sine egne cd'er, men på samme vis som forbuden frukt smaker best, låter forbuden lyd nesten uanstendig godt.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[3, 4, 1, 2, 5]",0.9437167644500732
188,forbuden frukt,Eva gav Adam den forbudne frukt som forårsaket at de ble forvist fra Edens have.,,"['38295069477.png', '14043557421.png', '49415141317.png', '99320856422.png', '26313206660.png']","Consider the expression: [forbuden frukt] in the Norwegian language, and its meaning in context: [Eva gav Adam den forbudne frukt som forårsaket at de ble forvist fra Edens have.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 1, 5, 2, 3]",0.9976398944854736
